urn:samm:io.catenax.asset_tracker_links:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; requestDelete ; Request Delete ; samm-c:Boolean ; Indicates that the deletion of the comment is requested by sender incl. all of it's history. ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; listOfReferenceDates ; List Of Reference Dates ; :ListOfReferenceDatesCharacteristic ; Point in time the comment belongs to. ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; objectType ; Object Type ; :ObjectTypeCharacteristic ; Aspect Model which the comment refers to. The value MUST consist of the Catena-X aspect model unique identifier of the referenced data model without a version. ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; simulationId ; Simulation Id ; ext-uuid:UuidV4Trait ; The simulation ID uniquely identifies a simulation scenario. All aspects that belong to the same simulation scenario share a simulation ID ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; customer ; Customer ; ext-number:BpnlTrait ; The Business Partner Number Legal Entity (BPNL) of the party requesting materials from a supplier. ;
urn:samm:io.catenax.id_based_comment:1.1.0 ; 1.1.0 ; release ; Property ; supplier ; Supplier ; ext-number:BpnlTrait ; The Business Partner Number Legal Entity (BPNL) of the party providing materials to a customer. ;
urn:samm:io.catenax.id_based_request_for_update:3.0.0 ; 3.0.0 ; release ; Property ; weekBasedMaterialDemand ; Week Based Material Demand List ; :WeekBasedMaterialDemandCharacteristic ; Material demands the supplier requests an update for.\nIf within the array, no specific ID (array empty), than an update of all IDs is requested). ;
urn:samm:io.catenax.id_based_request_for_update:3.0.0 ; 3.0.0 ; release ; Property ; weekBasedCapacityGroup ; Week Based Capacity Group List ; :WeekBasedCapacityGroupCharacteristic ; Capacity groups the customer requests an update for.\nIf within the array, no specific ID (array empty), than an update of all IDs is requested). ;
urn:samm:io.catenax.id_based_request_for_update:3.0.0 ; 3.0.0 ; release ; Property ; materialDemandId ; Material Demand ID ; ext-uuid:UuidV4Trait ; The Material Demand ID uniquely identifies the material demand the supplier requests an update for within the business relationship between the customer and its supplier. ;
urn:samm:io.catenax.id_based_request_for_update:3.0.0 ; 3.0.0 ; release ; Property ; changedAt ; Changed At ; :Timestamp ; Point in time of the last update known to the requesting business partner. If the requested entity has been changed more recently, the requested party should resend the data. If the changedAt property is not given, the latest entity should be send without precondition. ;
urn:samm:io.catenax.id_based_request_for_update:3.0.0 ; 3.0.0 ; release ; Property ; capacityGroupId ; Capacity Group ID ; ext-uuid:UuidV4Trait ; The Capacity Group ID uniquely identifies the capacity group the supplier requests an update for within the business relationship between the supplier and its customer. ;
urn:samm:io.catenax.individual_asset_definition:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; :CatenaXIdTrait ; The fully anonymous Catena-X ID of the asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.individual_asset_definition:2.0.0 ; 2.0.0 ; release ; Property ; assetOwnerId ; Asset Owner ID ; :AssetOwnerCharacteristic ; BPNL of the asset owner. ;
urn:samm:io.catenax.individual_asset_definition:2.0.0 ; 2.0.0 ; release ; Property ; assetSerialNumber ; Asset Serial Number ; :AssetSerialNumberCharacteristic ; The serial number of the asset. ;
urn:samm:io.catenax.individual_asset_definition:2.0.0 ; 2.0.0 ; release ; Property ; assetType ; Asset Type ; :AssetTypeCharacteristic ; The type of an asset. ;
urn:samm:io.catenax.individual_asset_definition:2.0.0 ; 2.0.0 ; release ; Property ; physicalDimensionsProperty ; physical dimensions ; ext-dimension:PhysicalDimensionsCharacteristic ; Describes the physical dimensions of then entity. ;
urn:samm:io.catenax.iot_sensor_device_definition:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The fully anonymous Catena-X ID of the serialized part, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.iot_sensor_device_definition:2.0.0 ; 2.0.0 ; release ; Property ; manufacturer ; Manufacturer ; :ManufacturerCharacteristic ; Manufacturer of the IoT sensor device. ;
urn:samm:io.catenax.iot_sensor_device_definition:2.0.0 ; 2.0.0 ; release ; Property ; type ; IoT Sensor Device Type ; :TypeCharacteristic ; The type of the IoT sensor device. ;
urn:samm:io.catenax.iot_sensor_device_definition:2.0.0 ; 2.0.0 ; release ; Property ; serialNumber ; IoT Sensor Device Serial Number ; :SerialNumberCharacteristic ; The serial number of the IoT sensor device, as assigned by the manufacturer of the device. ;
urn:samm:io.catenax.iot_sensor_device_definition:2.0.0 ; 2.0.0 ; release ; Property ; ownerID ; IoT Sensor Device Owner ; ext-number:BpnlTrait ; The Catena-X BPNL of the device owner. ;
urn:samm:io.catenax.item_stock:2.0.0 ; 2.0.0 ; release ; Property ; positions ; Positions ; :PositionsSet ; In case of a supplier's stocks for a customer, these stocks may reference the order position for that they have been produced. \nIn case of a customer's stock delivered by a supplier, there is exactly one position.\n\nIn case there is no item on stock, positions MUST be empty. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The fully anonymous Catena-X ID of the just-in-sequence part, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; localIdentifiers ; Local Identifiers ; :LocalIdentifierCharacteristic ; A local identifier enables identification of a part in a specific dataspace, but is not unique in Catena-X dataspace. Multiple local identifiers may exist. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; manufacturingInformation ; Manufacturing Information ; :ManufacturingCharacteristic ; Information from manufacturing process, such as manufacturing date and manufacturing country ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; partTypeInformation ; Part Type Information ; :PartTypeInformationCharacteristic ; The part type or part family from which the just-in-sequence part has been instantiated. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; key ; Identifier Key ; :KeyTrait ; The key of a local identifier. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; value ; Identifier Value ; :ValueCharacteristic ; The value of an identifier. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; date ; Production Date ; :DateTimeTrait ; Timestamp of the manufacturing date as the final step in production process (e.g. final quality check, ready-for-shipment event) ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; country ; Country code ; :ProductionCountryCodeTrait ; Country code where the part was manufactured ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; manufacturerPartId ; Manufacturer Part ID ; :PartIdCharacteristic ; Part ID as assigned by the manufacturer of the part. The manufacturer Part ID identifies the part (as designed)in the manufacturer`s dataspace. The Part ID does not reference a specific instance of a part and thus should not be confused with the serial number or any other instance IDs. \nIf no specific part ID exists a part family ID may be substituted for it. ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; customerPartId ; Customer Part ID ; :PartIdCharacteristic ; Part ID as assigned by the customer of the part. The customer Part ID identifies the part (as designed)in the customer`s dataspace. The Part ID does not reference a specific instance of a part and thus should not be confused with the serial number or any other instance IDs. \nIf no specific part ID exists a part family ID may be substituted for it.\n ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; nameAtManufacturer ; Name at Manufacturer ; :PartNameCharacteristic ; Name of the part as assigned by the manufacturer ;
urn:samm:io.catenax.just_in_sequence_part:3.0.0 ; 3.0.0 ; release ; Property ; nameAtCustomer ; Name at Customer ; :PartNameCharacteristic ; Name of the part as assigned by the customer ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X ID ; ext-uuid:UuidV4Trait ; The fully anonymous Catena-X ID of the serialized part, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; bpnOEM ; Business Partner Number OEM ; ext-number:BpnlTrait ; The aim of Business Partner Data Management (BPDM) with its BPN is to define a set of rules for a unique ID for cross-company communication and identification of Business Partners.? ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; substanceOfConcern ; Substance Of Concern ; :SubstanceOfConcernCharacteristic ; Evaluation of the presence of substances of concern (Pb, Hg, Cd, CrVI) ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; depollutionRequirement ; Depollution Requirement ; :DepollutionRequirementsCharacteristics ; The minimum requirements that must be met during the depollution process. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; digitallyCodedComponent ; Digitally Coded Component ; :DigitallyCodedComponentCharacteristics ; Information on digitally coded components and parts in a vehicle ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; mandatoryRemoval ; Mandatory Removal ; :MandatoryRemovalCharacteristics ; Information on items subject to mandatory removal ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; derivate ; Derivate ; samm-c:Text ; The the drivate sepcifies the vehicle architecture. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; driveTechnology ; Drive Technology ; samm-c:Text ; The drive tehcnology describes the type of engine ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; pollutant ; Pollutant ; samm-c:Text ; /NA/ ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; number ; Number ; :QuantityCharacteristic ; Number of specific pollutant, component or part. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; part ; Part ; samm-c:Text ; The part or component that contains the specific pollutant. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; location ; Location ; samm-c:Text ; String specifying the location of the pollutant , component or part. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; weight ; Weight ; ext-quantity:MassCharacteristic ; Weight of the pollutant, component or part in grams ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; minimumConcentration ; Minimum Concentration ; :ConcentrationCharacteristic ; Minimum weight percentage of pollutant concentration to be dismantled ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; pollutantConcentration ; Pollutant Concentration ; :ConcentrationCharacteristic ; weight percentage of pollutant concentration ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; weightOfPart ; Weight Of Part ; ext-quantity:MassCharacteristic ; Weight of part containing pollutant in gram ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; fluid ; Fluid ; :FluidCharacteristic ; Information on the different fluid and liquid available in the asset ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; component ; Component ; :ComponentCharacteristic ; Information on the different components available in the asset ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; removalInstruction ; Technical Instruction ; samm-c:Text ; String providing technical instructions on removal and replacement, including the sequence of all steps. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; functionalityDescription ; Functionality Description ; samm-c:Text ; String describing the functionality, interchangeability, and compatibility with specific parts and components of other makes and models. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; manufacturerContact ; Manufacturer Contact ; samm-c:Text ; String indicating the contact point of the manufacturer for technical assistance. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; electricVehicleBattery ; Electric Vehicle Battery ; :ElectricVehicleBatteryCharacteristic ; A property of the model, named electric vehicle battery. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; eDriveMotor ; E-Drive Motor ; :EDriveMotorCharacteristic ; A property of the model, named e-drive motor. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; sliBattery ; SLI Battery ; :SLIBatteryCharacteristic ; A property of the model, named SLI battery. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; engine ; Engine ; :EngineCharacteristic ; A property of the model, named engine. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; catalyticConverter ; Catalytic Converter ; :CatalyticConverterCharacteristic ; A property of the model, named catalytic converter. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; gearbox ; Gearbox ; :GearboxCharacteristics ; A property of the model, named gearbox. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; window ; Window ; :WindowCharacteristic ; A property of the model, named window. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; wheel ; Wheel ; :WheelCharacteristic ; A property of the model, named wheel. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; tyre ; Tyre ; :TyreCharacteristic ; A property of the model, named tire. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; dashboard ; Dashboard ; :DashboardCharacteristic ; A property of the model, named dashboard. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; infotainmentSystem ; Infotainment System ; :InfotainmentSystemCharacteristic ; A property of the model, named infotainment system. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; headlight ; Headlight ; :HeadlightCharacteristic ; A property of the model, named headlight. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; wireHarness ; Wire Harness ; :WireHarnessCharacteristic ; A property of the model, named wire harness. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; bumper ; Bumper ; :BumperCharacteristic ; A property of the model, named bumper. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; fluidContainer ; Fluid Container ; :FluidContainerCharacteristic ; A property of the model, named fluid container. ;
urn:samm:io.catenax.mandatory_dismantling:2.0.0 ; 2.0.0 ; release ; Property ; heatExchanger ; Heat Exchanger ; :HeatExchangerCharacteristic ; A property of the model, named heat exchanger. ;
